date,state,vehicle_category,electric_vehicles_sold,total_vehicles_sold
01-Nov-21,Himachal Pradesh,two wheelers,61,7398
01-Nov-21,Jammu and Kashmir,two wheelers,64,8083
01-Nov-21,Jharkhand,two wheelers,370,51355
01-Nov-21,Karnataka,two wheelers,3430,74444
01-Nov-21,Kerala,two wheelers,948,43718
01-Nov-21,Madhya Pradesh,two wheelers,940,99568
01-Nov-21,Maharashtra,two wheelers,3684,168326
01-Nov-21,Manipur,two wheelers,3,2490
01-Nov-21,Odisha,two wheelers,843,41128
01-Nov-21,Puducherry,two wheelers,47,2889
01-Nov-21,Punjab,two wheelers,803,46549
01-Nov-21,Rajasthan,two wheelers,2265,141368
01-Nov-21,Tamil Nadu,two wheelers,2844,111203
01-Nov-21,Uttar Pradesh,two wheelers,1347,225370
01-Nov-21,Uttarakhand,two wheelers,262,20977
01-Nov-21,West Bengal,two wheelers,309,79819
01-Dec-21,Andhra Pradesh,two wheelers,985,42446
01-Dec-21,Assam,two wheelers,93,28392
01-Dec-21,Bihar,two wheelers,467,63454
01-Dec-21,Chandigarh,two wheelers,30,1252
01-Dec-21,Chhattisgarh,two wheelers,500,24772
01-Dec-21,DNH and DD,two wheelers,4,1100
01-Dec-21,Delhi,two wheelers,1258,18687
01-Dec-21,Goa,two wheelers,153,3468
01-Dec-21,Gujarat,two wheelers,2111,92992
01-Dec-21,Haryana,two wheelers,670,40694
01-Dec-21,Himachal Pradesh,two wheelers,73,6044
01-Dec-21,Jammu and Kashmir,two wheelers,110,4076
01-Dec-21,Jharkhand,two wheelers,293,26077
01-Dec-21,Karnataka,two wheelers,4381,83147
01-Dec-21,Kerala,two wheelers,1107,43996
01-Dec-21,Madhya Pradesh,two wheelers,901,110877
01-Dec-21,Maharashtra,two wheelers,4775,134502
01-Dec-21,Manipur,two wheelers,4,3649
01-Dec-21,Odisha,two wheelers,939,26693
01-Dec-21,Puducherry,two wheelers,81,2589
01-Dec-21,Punjab,two wheelers,450,35287
01-Dec-21,Rajasthan,two wheelers,2119,61061
01-Dec-21,Tamil Nadu,two wheelers,3236,83485
01-Dec-21,Uttar Pradesh,two wheelers,1371,268713
01-Dec-21,Uttarakhand,two wheelers,229,12632
01-Dec-21,West Bengal,two wheelers,285,73989
01-Jan-22,Andhra Pradesh,two wheelers,1671,59712
01-Jan-22,Assam,two wheelers,92,26097
01-Jan-22,Bihar,two wheelers,409,51380
01-Jan-22,Chandigarh,two wheelers,19,1291
01-Jan-22,Chhattisgarh,two wheelers,595,31989
01-Jan-22,DNH and DD,two wheelers,6,758
01-Jan-22,Delhi,two wheelers,1762,24615
01-Jan-22,Goa,two wheelers,194,3015
01-Jan-22,Gujarat,two wheelers,2191,58107
01-Jan-22,Haryana,two wheelers,597,28339
01-Jan-22,Himachal Pradesh,two wheelers,22,3490
01-Jan-22,Jammu and Kashmir,two wheelers,76,3561
01-Jan-22,Jharkhand,two wheelers,240,24613
01-Jan-22,Karnataka,two wheelers,4386,74134
01-Jan-22,Kerala,two wheelers,1399,45699
01-Jan-22,Ladakh,two wheelers,6,20
01-Jan-22,Madhya Pradesh,two wheelers,862,75043
01-Jan-22,Maharashtra,two wheelers,5138,136937
01-Jan-22,Manipur,two wheelers,5,3660
01-Jan-22,Odisha,two wheelers,1333,45749
01-Jan-22,Puducherry,two wheelers,94,4044
01-Jan-22,Punjab,two wheelers,552,28295
01-Jan-22,Rajasthan,two wheelers,2359,50153
01-Jan-22,Tamil Nadu,two wheelers,4233,124399
01-Jan-22,Tripura,two wheelers,5,3043
01-Jan-22,Uttar Pradesh,two wheelers,1322,168934
01-Jan-22,Uttarakhand,two wheelers,184,10413
01-Jan-22,West Bengal,two wheelers,370,61071
01-Feb-22,Andhra Pradesh,two wheelers,2284,52013
01-Feb-22,Assam,two wheelers,108,25414
01-Feb-22,Bihar,two wheelers,495,59758
01-Feb-22,Chandigarh,two wheelers,22,1184
01-Feb-22,Chhattisgarh,two wheelers,635,28508
01-Feb-22,DNH and DD,two wheelers,4,817
01-Feb-22,Delhi,two wheelers,2384,25413
01-Feb-22,Goa,two wheelers,267,3248
01-Feb-22,Gujarat,two wheelers,2613,68658
01-Feb-22,Haryana,two wheelers,677,25667
01-Feb-22,Himachal Pradesh,two wheelers,57,4041
01-Feb-22,Jammu and Kashmir,two wheelers,101,4836
01-Feb-22,Jharkhand,two wheelers,338,27174
01-Feb-22,Karnataka,two wheelers,5593,75612
01-Feb-22,Kerala,two wheelers,1737,41273
01-Feb-22,Madhya Pradesh,two wheelers,974,69322
01-Feb-22,Maharashtra,two wheelers,6871,116043
01-Feb-22,Manipur,two wheelers,3,4773
01-Feb-22,Odisha,two wheelers,1266,41856
01-Feb-22,Puducherry,two wheelers,117,3410
01-Feb-22,Punjab,two wheelers,296,24506
01-Feb-22,Rajasthan,two wheelers,2563,56168
01-Feb-22,Tamil Nadu,two wheelers,4506,108851
01-Feb-22,Tripura,two wheelers,3,2705
01-Feb-22,Uttar Pradesh,two wheelers,1202,163699
01-Feb-22,Uttarakhand,two wheelers,223,9283
01-Feb-22,West Bengal,two wheelers,383,56937
01-Mar-22,Andhra Pradesh,two wheelers,3169,51588
01-Mar-22,Assam,two wheelers,179,29698
01-Mar-22,Bihar,two wheelers,1328,85165
01-Mar-22,Chandigarh,two wheelers,55,1883
01-Mar-22,Chhattisgarh,two wheelers,959,31244
01-Mar-22,DNH and DD,two wheelers,5,757
01-Mar-22,Delhi,two wheelers,3491,28871
01-Mar-22,Goa,two wheelers,235,4381
01-Mar-22,Gujarat,two wheelers,4507,79333
01-Mar-22,Haryana,two wheelers,1025,30295
01-Mar-22,Himachal Pradesh,two wheelers,61,3565
01-Mar-22,Jammu and Kashmir,two wheelers,227,5680
01-Mar-22,Jharkhand,two wheelers,607,38435
01-Mar-22,Karnataka,two wheelers,7288,91537
01-Mar-22,Kerala,two wheelers,2880,50610
01-Mar-22,Madhya Pradesh,two wheelers,1580,76256
01-Mar-22,Maharashtra,two wheelers,9687,130070
01-Mar-22,Manipur,two wheelers,2,3508
01-Mar-22,Odisha,two wheelers,2363,47801
01-Mar-22,Puducherry,two wheelers,181,3913
01-Mar-22,Punjab,two wheelers,716,31497
01-Mar-22,Rajasthan,two wheelers,3080,60106
01-Mar-22,Tamil Nadu,two wheelers,7708,124272
01-Mar-22,Tripura,two wheelers,18,3504
01-Mar-22,Uttar Pradesh,two wheelers,1986,180927
01-Mar-22,Uttarakhand,two wheelers,435,11692
01-Mar-22,West Bengal,two wheelers,626,73783
01-Apr-22,Andhra Pradesh,two wheelers,2745,56529
01-Apr-22,Assam,two wheelers,168,26813
01-Apr-22,Bihar,two wheelers,475,82418
01-Apr-22,Chandigarh,two wheelers,63,1881
01-Apr-22,Chhattisgarh,two wheelers,1397,30843
01-Apr-22,DNH and DD,two wheelers,4,804
01-Apr-22,Delhi,two wheelers,2832,32226
01-Apr-22,Goa,two wheelers,377,3817
01-Apr-22,Gujarat,two wheelers,6695,88648
01-Apr-22,Haryana,two wheelers,1215,30558
01-Apr-22,Himachal Pradesh,two wheelers,97,4637
01-Apr-22,Jammu and Kashmir,two wheelers,125,8306
01-Apr-22,Jharkhand,two wheelers,450,35590
01-Apr-22,Karnataka,two wheelers,8814,100400
01-Apr-22,Kerala,two wheelers,2908,41859
01-Apr-22,Madhya Pradesh,two wheelers,1337,75144
01-Apr-22,Maharashtra,two wheelers,7375,135969
01-Apr-22,Meghalaya,two wheelers,5,1472
01-Apr-22,Nagaland,two wheelers,2,444
01-Apr-22,Odisha,two wheelers,2261,44330
01-Apr-22,Puducherry,two wheelers,82,3044
01-Apr-22,Punjab,two wheelers,817,29934
01-Apr-22,Rajasthan,two wheelers,3771,70039
01-Apr-22,Tamil Nadu,two wheelers,5425,106643
01-Apr-22,Tripura,two wheelers,20,2797
01-Apr-22,Uttar Pradesh,two wheelers,2397,225079
01-Apr-22,Uttarakhand,two wheelers,602,12989
01-Apr-22,West Bengal,two wheelers,815,68909
01-May-22,Andhra Pradesh,two wheelers,1615,48041
01-May-22,Assam,two wheelers,112,28739
01-May-22,Bihar,two wheelers,458,113034
01-May-22,Chandigarh,two wheelers,44,1797
01-May-22,Chhattisgarh,two wheelers,834,28821
01-May-22,DNH and DD,two wheelers,6,790
01-May-22,Delhi,two wheelers,1760,28897
01-May-22,Goa,two wheelers,453,3338
01-May-22,Gujarat,two wheelers,4408,68621
01-May-22,Haryana,two wheelers,1178,32009
01-May-22,Himachal Pradesh,two wheelers,73,5131
01-May-22,Jammu and Kashmir,two wheelers,124,9505
01-May-22,Jharkhand,two wheelers,431,39317
01-May-22,Karnataka,two wheelers,5947,84301
01-May-22,Kerala,two wheelers,2373,40514
01-May-22,Madhya Pradesh,two wheelers,1310,94602
01-May-22,Maharashtra,two wheelers,8914,123203
01-May-22,Manipur,two wheelers,2,2443
01-May-22,Odisha,two wheelers,1714,38324
01-May-22,Puducherry,two wheelers,65,3122
01-May-22,Punjab,two wheelers,493,30377
01-May-22,Rajasthan,two wheelers,3701,73803
01-May-22,Tamil Nadu,two wheelers,3628,102565
01-May-22,Tripura,two wheelers,14,2768
01-May-22,Uttar Pradesh,two wheelers,1695,273962
01-May-22,Uttarakhand,two wheelers,377,12930
01-May-22,West Bengal,two wheelers,683,68721
01-Jun-22,Andhra Pradesh,two wheelers,1733,37538
01-Jun-22,Assam,two wheelers,101,21695
01-Jun-22,Bihar,two wheelers,716,79768
01-Jun-22,Chandigarh,two wheelers,63,1808
01-Jun-22,Chhattisgarh,two wheelers,1038,28027
01-Jun-22,Delhi,two wheelers,2755,27696
01-Jun-22,Goa,two wheelers,365,3042
01-Jun-22,Gujarat,two wheelers,5322,83549
01-Jun-22,Haryana,two wheelers,966,30435
01-Jun-22,Himachal Pradesh,two wheelers,104,5610
01-Jun-22,Jammu and Kashmir,two wheelers,159,8064
01-Jun-22,Jharkhand,two wheelers,461,32650
01-Jun-22,Karnataka,two wheelers,6800,91707
01-Jun-22,Kerala,two wheelers,2568,44015
01-Jun-22,Ladakh,two wheelers,14,590
01-Jun-22,Madhya Pradesh,two wheelers,1434,83413
01-Jun-22,Maharashtra,two wheelers,7880,115725
01-Jun-22,Manipur,two wheelers,13,3391
01-Jun-22,Meghalaya,two wheelers,2,1291
01-Jun-22,Mizoram,two wheelers,2,1750
01-Jun-22,Odisha,two wheelers,1693,39143
01-Jun-22,Puducherry,two wheelers,85,3331
01-Jun-22,Punjab,two wheelers,514,28256
01-Jun-22,Rajasthan,two wheelers,3427,58281
01-Jun-22,Tamil Nadu,two wheelers,3749,110740
01-Jun-22,Tripura,two wheelers,21,2761
01-Jun-22,Uttar Pradesh,two wheelers,1361,198411
01-Jun-22,Uttarakhand,two wheelers,374,13121
01-Jun-22,West Bengal,two wheelers,660,67878
01-Jul-22,Andhra Pradesh,two wheelers,1921,42632
01-Jul-22,Assam,two wheelers,120,26803
01-Jul-22,Bihar,two wheelers,638,62773
01-Jul-22,Chandigarh,two wheelers,58,2086
01-Jul-22,Chhattisgarh,two wheelers,1309,26466
01-Jul-22,DNH and DD,two wheelers,9,735
01-Jul-22,Delhi,two wheelers,2658,30654
01-Jul-22,Goa,two wheelers,579,2801
01-Jul-22,Gujarat,two wheelers,5592,83341
01-Jul-22,Haryana,two wheelers,710,30657
01-Jul-22,Himachal Pradesh,two wheelers,92,5377
01-Jul-22,Jammu and Kashmir,two wheelers,316,8717
01-Jul-22,Jharkhand,two wheelers,589,32122
01-Jul-22,Karnataka,two wheelers,5689,77333
01-Jul-22,Kerala,two wheelers,1964,37691
01-Jul-22,Madhya Pradesh,two wheelers,1722,81579
01-Jul-22,Maharashtra,two wheelers,8446,111895
01-Jul-22,Manipur,two wheelers,21,4103
01-Jul-22,Meghalaya,two wheelers,3,1363
01-Jul-22,Odisha,two wheelers,1816,32549
01-Jul-22,Puducherry,two wheelers,71,3298
01-Jul-22,Punjab,two wheelers,603,27082
01-Jul-22,Rajasthan,two wheelers,4574,63752
01-Jul-22,Tamil Nadu,two wheelers,4180,103800
01-Jul-22,Tripura,two wheelers,2,2632
01-Jul-22,Uttar Pradesh,two wheelers,1828,153826
01-Jul-22,Uttarakhand,two wheelers,404,12603
01-Jul-22,West Bengal,two wheelers,689,62610
01-Aug-22,Andhra Pradesh,two wheelers,1898,54365
01-Aug-22,Assam,two wheelers,202,27466
01-Aug-22,Bihar,two wheelers,849,64565
01-Aug-22,Chandigarh,two wheelers,59,1896
01-Aug-22,Chhattisgarh,two wheelers,1360,23146
01-Aug-22,DNH and DD,two wheelers,6,742
01-Aug-22,Delhi,two wheelers,3259,31869
01-Aug-22,Goa,two wheelers,303,4503
01-Aug-22,Gujarat,two wheelers,5059,74982
01-Aug-22,Haryana,two wheelers,915,33336
01-Aug-22,Himachal Pradesh,two wheelers,59,5281
01-Aug-22,Jammu and Kashmir,two wheelers,182,9131
01-Aug-22,Jharkhand,two wheelers,561,25332
01-Aug-22,Karnataka,two wheelers,7476,88611
01-Aug-22,Kerala,two wheelers,3069,50954
01-Aug-22,Madhya Pradesh,two wheelers,1931,98165
01-Aug-22,Maharashtra,two wheelers,9723,118886
01-Aug-22,Manipur,two wheelers,8,3647
01-Aug-22,Meghalaya,two wheelers,2,1734
01-Aug-22,Mizoram,two wheelers,6,2062
01-Aug-22,Odisha,two wheelers,2007,30540
01-Aug-22,Puducherry,two wheelers,91,3810
01-Aug-22,Punjab,two wheelers,645,32591
01-Aug-22,Rajasthan,two wheelers,4159,60191
01-Aug-22,Tamil Nadu,two wheelers,5306,120312
01-Aug-22,Tripura,two wheelers,14,2643
01-Aug-22,Uttar Pradesh,two wheelers,1920,131703
01-Aug-22,Uttarakhand,two wheelers,494,12711
01-Aug-22,West Bengal,two wheelers,663,62200
01-Sep-22,Andhra Pradesh,two wheelers,2239,52804
01-Sep-22,Assam,two wheelers,200,31729
01-Sep-22,Bihar,two wheelers,951,54364
01-Sep-22,Chandigarh,two wheelers,70,1929
01-Sep-22,Chhattisgarh,two wheelers,1190,23465
01-Sep-22,DNH and DD,two wheelers,8,629
01-Sep-22,Delhi,two wheelers,2301,25409
01-Sep-22,Goa,two wheelers,400,4078
01-Sep-22,Gujarat,two wheelers,5333,77920
01-Sep-22,Haryana,two wheelers,848,25832
01-Sep-22,Himachal Pradesh,two wheelers,67,4101
01-Sep-22,Jammu and Kashmir,two wheelers,220,8320
01-Sep-22,Jharkhand,two wheelers,498,23758
01-Sep-22,Karnataka,two wheelers,7616,87981
01-Sep-22,Kerala,two wheelers,3100,53877
01-Sep-22,Madhya Pradesh,two wheelers,1898,53245
01-Sep-22,Maharashtra,two wheelers,10730,122642
01-Sep-22,Mizoram,two wheelers,4,1568
01-Sep-22,Odisha,two wheelers,2197,36139
01-Sep-22,Puducherry,two wheelers,114,3772
01-Sep-22,Punjab,two wheelers,590,27407
01-Sep-22,Rajasthan,two wheelers,4677,53951
01-Sep-22,Tamil Nadu,two wheelers,5112,121791
01-Sep-22,Tripura,two wheelers,17,3842
01-Sep-22,Uttar Pradesh,two wheelers,1787,97293
01-Sep-22,Uttarakhand,two wheelers,386,9325
01-Sep-22,West Bengal,two wheelers,727,64255
01-Oct-22,Andhra Pradesh,two wheelers,2568,74374
01-Oct-22,Assam,two wheelers,194,38033
01-Oct-22,Bihar,two wheelers,1377,88895
01-Oct-22,Chandigarh,two wheelers,118,3103
01-Oct-22,Chhattisgarh,two wheelers,2471,57951
01-Oct-22,DNH and DD,two wheelers,5,619
01-Oct-22,Delhi,two wheelers,3699,50702
01-Oct-22,Goa,two wheelers,704,6241
01-Oct-22,Gujarat,two wheelers,6635,115540
01-Oct-22,Haryana,two wheelers,1313,38921
01-Oct-22,Himachal Pradesh,two wheelers,79,5548
01-Oct-22,Jammu and Kashmir,two wheelers,258,9184
01-Oct-22,Jharkhand,two wheelers,949,50073
01-Oct-22,Karnataka,two wheelers,9706,117015
01-Oct-22,Kerala,two wheelers,3629,44021
01-Oct-22,Madhya Pradesh,two wheelers,3616,137210
01-Oct-22,Maharashtra,two wheelers,15999,189870
01-Oct-22,Manipur,two wheelers,4,2532
01-Oct-22,Meghalaya,two wheelers,5,1558
01-Oct-22,Mizoram,two wheelers,3,1638
01-Oct-22,Odisha,two wheelers,3695,72161
01-Oct-22,Puducherry,two wheelers,180,3564
01-Oct-22,Punjab,two wheelers,707,37265
01-Oct-22,Rajasthan,two wheelers,9455,133585
01-Oct-22,Tamil Nadu,two wheelers,5530,111507
01-Oct-22,Tripura,two wheelers,13,3431
01-Oct-22,Uttar Pradesh,two wheelers,3003,258110
01-Oct-22,Uttarakhand,two wheelers,797,19532
01-Oct-22,West Bengal,two wheelers,538,50676
01-Nov-22,Andaman & Nicobar Island,two wheelers,6,405
01-Nov-22,Andhra Pradesh,two wheelers,2742,69695
01-Nov-22,Assam,two wheelers,176,32542
01-Nov-22,Bihar,two wheelers,1253,110759
01-Nov-22,Chandigarh,two wheelers,163,1727
01-Nov-22,Chhattisgarh,two wheelers,2725,42575
01-Nov-22,DNH and DD,two wheelers,14,1290
01-Nov-22,Delhi,two wheelers,3869,41689
01-Nov-22,Goa,two wheelers,587,5285
01-Nov-22,Gujarat,two wheelers,8322,165828
01-Nov-22,Haryana,two wheelers,1369,58469
01-Nov-22,Himachal Pradesh,two wheelers,134,9181
01-Nov-22,Jammu and Kashmir,two wheelers,194,4656
01-Nov-22,Jharkhand,two wheelers,953,40248
01-Nov-22,Karnataka,two wheelers,9851,109695
01-Nov-22,Kerala,two wheelers,3698,40561
01-Nov-22,Madhya Pradesh,two wheelers,3426,130285
01-Nov-22,Maharashtra,two wheelers,13718,204988
01-Nov-22,Manipur,two wheelers,2,5529
01-Nov-22,Meghalaya,two wheelers,3,1438
01-Nov-22,Mizoram,two wheelers,8,1542
01-Nov-22,Odisha,two wheelers,2997,38593
01-Nov-22,Puducherry,two wheelers,153,3002
01-Nov-22,Punjab,two wheelers,1042,46873
01-Nov-22,Rajasthan,two wheelers,7306,158463
01-Nov-22,Tamil Nadu,two wheelers,7258,120109
01-Nov-22,Tripura,two wheelers,12,3427
01-Nov-22,Uttar Pradesh,two wheelers,2746,279169
01-Nov-22,Uttarakhand,two wheelers,839,25037
01-Nov-22,West Bengal,two wheelers,1209,100516
01-Dec-22,Andaman & Nicobar Island,two wheelers,10,397
01-Dec-22,Andhra Pradesh,two wheelers,2718,47327
01-Dec-22,Assam,two wheelers,250,34737
01-Dec-22,Bihar,two wheelers,987,60432
01-Dec-22,Chandigarh,two wheelers,123,1454
01-Dec-22,Chhattisgarh,two wheelers,1883,26359
01-Dec-22,DNH and DD,two wheelers,19,1112
01-Dec-22,Delhi,two wheelers,3826,21773
01-Dec-22,Goa,two wheelers,528,4983
01-Dec-22,Gujarat,two wheelers,7906,107138
01-Dec-22,Haryana,two wheelers,885,37571
01-Dec-22,Himachal Pradesh,two wheelers,100,6751
01-Dec-22,Jammu and Kashmir,two wheelers,150,3943
01-Dec-22,Jharkhand,two wheelers,653,27130
01-Dec-22,Karnataka,two wheelers,7750,75110
01-Dec-22,Kerala,two wheelers,4112,40445
01-Dec-22,Madhya Pradesh,two wheelers,2328,64980
01-Dec-22,Maharashtra,two wheelers,13076,136534
01-Dec-22,Manipur,two wheelers,63,4150
01-Dec-22,Mizoram,two wheelers,11,1792
01-Dec-22,Odisha,two wheelers,2379,38217
01-Dec-22,Puducherry,two wheelers,177,2396
01-Dec-22,Punjab,two wheelers,635,35992
01-Dec-22,Rajasthan,two wheelers,5060,57108
01-Dec-22,Tamil Nadu,two wheelers,4991,77848
01-Dec-22,Tripura,two wheelers,57,3393
01-Dec-22,Uttar Pradesh,two wheelers,2334,134747
01-Dec-22,Uttarakhand,two wheelers,581,10627
01-Dec-22,West Bengal,two wheelers,1047,69018
01-Jan-23,Andhra Pradesh,two wheelers,2680,49537
01-Jan-23,Assam,two wheelers,142,41897
01-Jan-23,Bihar,two wheelers,987,63994
01-Jan-23,Chandigarh,two wheelers,172,1977
01-Jan-23,Chhattisgarh,two wheelers,1923,35000
01-Jan-23,DNH and DD,two wheelers,9,698
01-Jan-23,Delhi,two wheelers,3285,35973
01-Jan-23,Goa,two wheelers,662,4457
01-Jan-23,Gujarat,two wheelers,5873,70897
01-Jan-23,Haryana,two wheelers,706,29990
01-Jan-23,Himachal Pradesh,two wheelers,78,4421
01-Jan-23,Jammu and Kashmir,two wheelers,115,3934
01-Jan-23,Jharkhand,two wheelers,655,27267
01-Jan-23,Karnataka,two wheelers,9969,94898
01-Jan-23,Kerala,two wheelers,4667,43110
01-Jan-23,Madhya Pradesh,two wheelers,2443,80312
01-Jan-23,Maharashtra,two wheelers,13802,148279
01-Jan-23,Manipur,two wheelers,7,3158
01-Jan-23,Meghalaya,two wheelers,4,1372
01-Jan-23,Mizoram,two wheelers,10,1599
01-Jan-23,Odisha,two wheelers,2533,47973
01-Jan-23,Puducherry,two wheelers,197,4395
01-Jan-23,Punjab,two wheelers,590,33117
01-Jan-23,Rajasthan,two wheelers,4624,62966
01-Jan-23,Tamil Nadu,two wheelers,5505,135769
01-Jan-23,Tripura,two wheelers,8,2766
01-Jan-23,Uttar Pradesh,two wheelers,1952,171721
01-Jan-23,Uttarakhand,two wheelers,447,12862
01-Jan-23,West Bengal,two wheelers,632,52431
01-Feb-23,Andhra Pradesh,two wheelers,2907,51810
01-Feb-23,Assam,two wheelers,190,36795
01-Feb-23,Bihar,two wheelers,911,77926
01-Feb-23,Chandigarh,two wheelers,216,955
01-Feb-23,Chhattisgarh,two wheelers,1874,30804
01-Feb-23,DNH and DD,two wheelers,16,777
01-Feb-23,Delhi,two wheelers,2800,29396
01-Feb-23,Goa,two wheelers,628,3919
01-Feb-23,Gujarat,two wheelers,6757,85424
01-Feb-23,Haryana,two wheelers,702,31279
01-Feb-23,Himachal Pradesh,two wheelers,65,4784
01-Feb-23,Jammu and Kashmir,two wheelers,147,4868
01-Feb-23,Jharkhand,two wheelers,652,31633
01-Feb-23,Karnataka,two wheelers,10266,88323
01-Feb-23,Kerala,two wheelers,5558,39985
01-Feb-23,Madhya Pradesh,two wheelers,2358,75150
01-Feb-23,Maharashtra,two wheelers,12070,129508
01-Feb-23,Manipur,two wheelers,14,2990
01-Feb-23,Meghalaya,two wheelers,2,1192
01-Feb-23,Mizoram,two wheelers,9,1655
01-Feb-23,Odisha,two wheelers,2552,49375
01-Feb-23,Puducherry,two wheelers,177,3354
01-Feb-23,Punjab,two wheelers,609,34555
01-Feb-23,Rajasthan,two wheelers,4662,62207
01-Feb-23,Tamil Nadu,two wheelers,6701,118355
01-Feb-23,Tripura,two wheelers,20,2860
01-Feb-23,Uttar Pradesh,two wheelers,1968,190812
01-Feb-23,Uttarakhand,two wheelers,426,11079
01-Feb-23,West Bengal,two wheelers,814,67188
01-Mar-23,Andhra Pradesh,two wheelers,3515,54298
01-Mar-23,Assam,two wheelers,221,41575
01-Mar-23,Bihar,two wheelers,1302,92334
01-Mar-23,Chandigarh,two wheelers,362,663
01-Mar-23,Chhattisgarh,two wheelers,2188,33362
01-Mar-23,DNH and DD,two wheelers,5,902
01-Mar-23,Delhi,two wheelers,3782,30396
01-Mar-23,Goa,two wheelers,837,5064
01-Mar-23,Gujarat,two wheelers,7790,92417
01-Mar-23,Haryana,two wheelers,714,33171
01-Mar-23,Himachal Pradesh,two wheelers,91,4543
01-Mar-23,Jammu and Kashmir,two wheelers,198,7789
01-Mar-23,Jharkhand,two wheelers,797,39001
01-Mar-23,Karnataka,two wheelers,13056,104953
01-Mar-23,Kerala,two wheelers,6773,50705
01-Mar-23,Madhya Pradesh,two wheelers,3213,100653
01-Mar-23,Maharashtra,two wheelers,17077,154632
01-Mar-23,Manipur,two wheelers,3,3985
01-Mar-23,Mizoram,two wheelers,10,1615
01-Mar-23,Odisha,two wheelers,3269,52642
01-Mar-23,Puducherry,two wheelers,261,3608
01-Mar-23,Punjab,two wheelers,805,36806
01-Mar-23,Rajasthan,two wheelers,6375,85324
01-Mar-23,Tamil Nadu,two wheelers,8388,119376
01-Mar-23,Tripura,two wheelers,23,3016
01-Mar-23,Uttar Pradesh,two wheelers,3559,206315
01-Mar-23,Uttarakhand,two wheelers,587,13077
01-Mar-23,West Bengal,two wheelers,1103,73690
01-Apr-23,Andhra Pradesh,two wheelers,3515,48046
01-Apr-23,Assam,two wheelers,178,35047
01-Apr-23,Bihar,two wheelers,971,84319
01-Apr-23,Chandigarh,two wheelers,126,2085
01-Apr-23,Chhattisgarh,two wheelers,1559,27613
01-Apr-23,DNH and DD,two wheelers,5,666
01-Apr-23,Delhi,two wheelers,2738,28590
01-Apr-23,Goa,two wheelers,698,3609
01-Apr-23,Gujarat,two wheelers,8266,89782
01-Apr-23,Haryana,two wheelers,802,34168
01-Apr-23,Himachal Pradesh,two wheelers,96,4847
01-Apr-23,Jammu and Kashmir,two wheelers,212,6299
01-Apr-23,Jharkhand,two wheelers,682,36353
01-Apr-23,Karnataka,two wheelers,9711,91491
01-Apr-23,Kerala,two wheelers,4659,32903
01-Apr-23,Madhya Pradesh,two wheelers,1958,64877
01-Apr-23,Maharashtra,two wheelers,12260,130977
01-Apr-23,Manipur,two wheelers,15,3425
01-Apr-23,Meghalaya,two wheelers,3,1501
01-Apr-23,Mizoram,two wheelers,8,1565
01-Apr-23,Odisha,two wheelers,2848,43956
01-Apr-23,Puducherry,two wheelers,157,3076
01-Apr-23,Punjab,two wheelers,376,28269
01-Apr-23,Rajasthan,two wheelers,3914,67999
01-Apr-23,Tamil Nadu,two wheelers,6509,94801
01-Apr-23,Tripura,two wheelers,19,2450
01-Apr-23,Uttar Pradesh,two wheelers,3087,195568
01-Apr-23,Uttarakhand,two wheelers,524,12580
01-Apr-23,West Bengal,two wheelers,918,54194
01-May-23,Andhra Pradesh,two wheelers,4370,54545
01-May-23,Assam,two wheelers,282,35939
01-May-23,Bihar,two wheelers,1536,125465
01-May-23,Chandigarh,two wheelers,209,2356
01-May-23,Chhattisgarh,two wheelers,2514,29232
01-May-23,DNH and DD,two wheelers,4,829
01-May-23,Delhi,two wheelers,4977,32282
01-May-23,Goa,two wheelers,863,3933
01-May-23,Gujarat,two wheelers,9609,87169
01-May-23,Haryana,two wheelers,1053,34399
01-May-23,Himachal Pradesh,two wheelers,118,5278
01-May-23,Jammu and Kashmir,two wheelers,258,9084
01-May-23,Jharkhand,two wheelers,839,41796
01-May-23,Karnataka,two wheelers,17292,97074
01-May-23,Kerala,two wheelers,7386,41347
01-May-23,Ladakh,two wheelers,14,161
01-May-23,Madhya Pradesh,two wheelers,3940,97067
01-May-23,Maharashtra,two wheelers,20585,126680
01-May-23,Manipur,two wheelers,10,572
01-May-23,Meghalaya,two wheelers,7,2006
01-May-23,Mizoram,two wheelers,14,1626
01-May-23,Odisha,two wheelers,3727,44563
01-May-23,Puducherry,two wheelers,382,3736
01-May-23,Punjab,two wheelers,1181,32433
01-May-23,Rajasthan,two wheelers,6897,79573
01-May-23,Tamil Nadu,two wheelers,10330,109325
01-May-23,Tripura,two wheelers,65,3305
01-May-23,Uttar Pradesh,two wheelers,4704,300079
01-May-23,Uttarakhand,two wheelers,682,14779
01-May-23,West Bengal,two wheelers,1508,77494
01-Jun-23,Andhra Pradesh,two wheelers,1004,45618
01-Jun-23,Assam,two wheelers,177,31855
01-Jun-23,Bihar,two wheelers,520,90944
01-Jun-23,Chandigarh,two wheelers,135,2638
01-Jun-23,Chhattisgarh,two wheelers,1245,30378
01-Jun-23,DNH and DD,two wheelers,5,765
01-Jun-23,Delhi,two wheelers,1787,28279
01-Jun-23,Goa,two wheelers,531,3485
01-Jun-23,Gujarat,two wheelers,4019,80898
01-Jun-23,Haryana,two wheelers,408,33317
01-Jun-23,Himachal Pradesh,two wheelers,59,5397
